somatotype,gender,goal,activity_level,exercise_complexity,exercise_type,total_calories,protein_g,carbs_g,fats_g,protein_pct,carbs_pct,fats_pct,breakfast_foods,lunch_foods,dinner_foods,snack_foods,diet_principles,fitness_strategy,fitness_split_strength,fitness_split_cardio,push_exercises,pull_exercises,legs_exercises,bodyweight_exercises,description
endomorph,male,weight_loss,sedentary,beginner,gym,1280,112.0,80.0,56.9,35,25,40,"Egg, Whole, Fried With Cooking Spray | Rice, White, With Lentils, As To Fat | Turkey, Light Meat, Breaded, Baked Or Fried, Skin Eaten | Peppers, Banana, Raw","Chicken, Meatless, | Fish, Catfish, Steamed | Stewed, Seasoned, Ground Beef And Pork, Mexican Style | Rice, White, With Lentils, As To Fat | Turkey, Light Meat, Breaded, Baked Or Fried, Skin Eaten","Fish, Catfish, Steamed | Chicken, Meatless, | Stewed, Seasoned, Ground Beef And Pork, Mexican Style | Beef, For Use With Vegetables | Turkey, Light Meat, Breaded, Baked Or Fried, Skin Eaten","Breadfruit, Cooked | Peppers, Banana, Raw | Fish, Catfish, Steamed",Prioritize lean protein and healthy fats | Strictly limit refined carbohydrates and sugars | Focus on high-fiber vegetables to stay full | Drink plenty of water to support metabolism,Combine consistent cardiovascular exercise to manage fat with strength training to build metabolic-boosting muscle.,3,2,"EIeI8Vf,vmwLyCg,SpYC0Kp,I4hDWkc,67n3r98,DsgkuIt,fSrPP6B,X6C6i5Y","UfePqpx,aaXr7ld,RVwzP10,Hgs6Nl1,q6y3OhV,slDvUAU","5VCj6iH,7zdxRTl,wQ2c4XD,G08RZcQ,ykUOVze",,"Naturally soft and round, gains weight easily, slower metabolism"
mesomorph,male,maintenance,lightly_active,advanced,bodyweight,2000,125.0,200.0,77.8,25,40,35,"Egg, Whole, Fried With Cooking Spray | Rice, White, With Lentils, As To Fat | Turkey, Light Meat, Breaded, Baked Or Fried, Skin Eaten | Peppers, Banana, Raw","Chicken, Meatless, | Fish, Catfish, Steamed | Stewed, Seasoned, Ground Beef And Pork, Mexican Style | Rice, White, With Lentils, As To Fat | Turkey, Light Meat, Breaded, Baked Or Fried, Skin Eaten","Fish, Catfish, Steamed | Chicken, Meatless, | Stewed, Seasoned, Ground Beef And Pork, Mexican Style | Beef, For Use With Vegetables | Turkey, Light Meat, Breaded, Baked Or Fried, Skin Eaten","Breadfruit, Cooked | Peppers, Banana, Raw | Fish, Catfish, Steamed","Maintain balanced macronutrient ratios | Eat regularly throughout the day | Focus on whole, unprocessed foods | Adjust portions based on activity level",Maintain balanced strength training and cardiovascular exercise for overall fitness.,5,2,,,,"5VXmnV5,K9VL0Jq,UpAlold,DeDThfG,yq3GAJX,9c6T1YX,CosupLu,2gPfomN","Naturally muscular and athletic, balanced metabolism, gains muscle easily"
mesomorph,male,maintenance,moderately_active,beginner,gym,2200,137.5,220.0,85.6,25,40,35,"Egg, Whole, Fried With Cooking Spray | Rice, White, With Lentils, As To Fat | Turkey, Light Meat, Breaded, Baked Or Fried, Skin Eaten | Peppers, Banana, Raw","Chicken, Meatless, | Fish, Catfish, Steamed | Stewed, Seasoned, Ground Beef And Pork, Mexican Style | Rice, White, With Lentils, As To Fat | Turkey, Light Meat, Breaded, Baked Or Fried, Skin Eaten","Fish, Catfish, Steamed | Chicken, Meatless, | Stewed, Seasoned, Ground Beef And Pork, Mexican Style | Beef, For Use With Vegetables | Turkey, Light Meat, Breaded, Baked Or Fried, Skin Eaten","Breadfruit, Cooked | Peppers, Banana, Raw | Fish, Catfish, Steamed","Maintain balanced macronutrient ratios | Eat regularly throughout the day | Focus on whole, unprocessed foods | Adjust portions based on activity level",Maintain balanced strength training and cardiovascular exercise for overall fitness.,3,2,"EIeI8Vf,vmwLyCg,SpYC0Kp,I4hDWkc,67n3r98,DsgkuIt,fSrPP6B,X6C6i5Y","UfePqpx,aaXr7ld,RVwzP10,Hgs6Nl1,q6y3OhV,slDvUAU","5VCj6iH,7zdxRTl,wQ2c4XD,G08RZcQ,ykUOVze",,"Naturally muscular and athletic, balanced metabolism, gains muscle easily"
mesomorph,male,maintenance,moderately_active,beginner,bodyweight,2200,137.5,220.0,85.6,25,40,35,"Egg, Whole, Fried With Cooking Spray | Rice, White, With Lentils, As To Fat | Turkey, Light Meat, Breaded, Baked Or Fried, Skin Eaten | Peppers, Banana, Raw","Chicken, Meatless, | Fish, Catfish, Steamed | Stewed, Seasoned, Ground Beef And Pork, Mexican Style | Rice, White, With Lentils, As To Fat | Turkey, Light Meat, Breaded, Baked Or Fried, Skin Eaten","Fish, Catfish, Steamed | Chicken, Meatless, | Stewed, Seasoned, Ground Beef And Pork, Mexican Style | Beef, For Use With Vegetables | Turkey, Light Meat, Breaded, Baked Or Fried, Skin Eaten","Breadfruit, Cooked | Peppers, Banana, Raw | Fish, Catfish, Steamed","Maintain balanced macronutrient ratios | Eat regularly throughout the day | Focus on whole, unprocessed foods | Adjust portions based on activity level",Maintain balanced strength training and cardiovascular exercise for overall fitness.,3,2,,,,"mgejmGP,mpYUPkA,HfqciZF,YZ4961r,4Ml7QFO,kk39rUy,u27Kcdz,GibBPPg","Naturally muscular and athletic, balanced metabolism, gains muscle easily"
mesomorph,male,maintenance,moderately_active,intermediate,gym,2200,137.5,220.0,85.6,25,40,35,"Egg, Whole, Fried With Cooking Spray | Rice, White, With Lentils, As To Fat | Turkey, Light Meat, Breaded, Baked Or Fried, Skin Eaten | Peppers, Banana, Raw","Chicken, Meatless, | Fish, Catfish, Steamed | Stewed, Seasoned, Ground Beef And Pork, Mexican Style | Rice, White, With Lentils, As To Fat | Turkey, Light Meat, Breaded, Baked Or Fried, Skin Eaten","Fish, Catfish, Steamed | Chicken, Meatless, | Stewed, Seasoned, Ground Beef And Pork, Mexican Style | Beef, For Use With Vegetables | Turkey, Light Meat, Breaded, Baked Or Fried, Skin Eaten","Breadfruit, Cooked | Peppers, Banana, Raw | Fish, Catfish, Steamed","Maintain balanced macronutrient ratios | Eat regularly throughout the day | Focus on whole, unprocessed foods | Adjust portions based on activity level",Maintain balanced strength training and cardiovascular exercise for overall fitness.,4,2,"EIeI8Vf,vmwLyCg,A6wtbuL,fSrPP6B,5v7KYld,j7XMAyn,znQUdHY,Ser9eQp","UfePqpx,lBDjFxJ,NbVPDMW,dG5Smob,aaXr7ld,Hgs6Nl1,slDvUAU,NJzBsGJ","5VCj6iH,wQ2c4XD,my33uHU,ykUOVze,7zdxRTl,9E25EOx,G08RZcQ,Hgs6Nl1",,"Naturally muscular and athletic, balanced metabolism, gains muscle easily"
mesomorph,male,maintenance,moderately_active,intermediate,bodyweight,2200,137.5,220.0,85.6,25,40,35,"Egg, Whole, Fried With Cooking Spray | Rice, White, With Lentils, As To Fat | Turkey, Light Meat, Breaded, Baked Or Fried, Skin Eaten | Peppers, Banana, Raw","Chicken, Meatless, | Fish, Catfish, Steamed | Stewed, Seasoned, Ground Beef And Pork, Mexican Style | Rice, White, With Lentils, As To Fat | Turkey, Light Meat, Breaded, Baked Or Fried, Skin Eaten","Fish, Catfish, Steamed | Chicken, Meatless, | Stewed, Seasoned, Ground Beef And Pork, Mexican Style | Beef, For Use With Vegetables | Turkey, Light Meat, Breaded, Baked Or Fried, Skin Eaten","Breadfruit, Cooked | Peppers, Banana, Raw | Fish, Catfish, Steamed","Maintain balanced macronutrient ratios | Eat regularly throughout the day | Focus on whole, unprocessed foods | Adjust portions based on activity level",Maintain balanced strength training and cardiovascular exercise for overall fitness.,4,2,,,,"aWedzZX,IZVHb27,Y9hNPcN,XPUDTt7,OyoZ3Pu,ZuXu4Eq,WFucoe6,sVQCCeG","Naturally muscular and athletic, balanced metabolism, gains muscle easily"
mesomorph,male,maintenance,moderately_active,advanced,gym,2200,137.5,220.0,85.6,25,40,35,"Egg, Whole, Fried With Cooking Spray | Rice, White, With Lentils, As To Fat | Turkey, Light Meat, Breaded, Baked Or Fried, Skin Eaten | Peppers, Banana, Raw","Chicken, Meatless, | Fish, Catfish, Steamed | Stewed, Seasoned, Ground Beef And Pork, Mexican Style | Rice, White, With Lentils, As To Fat | Turkey, Light Meat, Breaded, Baked Or Fried, Skin Eaten","Fish, Catfish, Steamed | Chicken, Meatless, | Stewed, Seasoned, Ground Beef And Pork, Mexican Style | Beef, For Use With Vegetables | Turkey, Light Meat, Breaded, Baked Or Fried, Skin Eaten","Breadfruit, Cooked | Peppers, Banana, Raw | Fish, Catfish, Steamed","Maintain balanced macronutrient ratios | Eat regularly throughout the day | Focus on whole, unprocessed foods | Adjust portions based on activity level",Maintain balanced strength training and cardiovascular exercise for overall fitness.,5,2,"EIeI8Vf,vmwLyCg,bZq4bwK,T0yTjgW,yz9nUhF,dRTfGZT,WcHl7ru,znQUdHY","UfePqpx,HMzLjXx,25GPyDY,aaXr7ld,25GPyDY,b6hQYMb,dG5Smob,trmte8s","TUZLh71,zG0zs85,wQ2c4XD,9E25EOx,7zdxRTl,G08RZcQ,2ORFMoR,IZVHb27",,"Naturally muscular and athletic, balanced metabolism, gains muscle easily"
mesomorph,male,maintenance,moderately_active,advanced,bodyweight,2200,137.5,220.0,85.6,25,40,35,"Egg, Whole, Fried With Cooking Spray | Rice, White, With Lentils, As To Fat | Turkey, Light Meat, Breaded, Baked Or Fried, Skin Eaten | Peppers, Banana, Raw","Chicken, Meatless, | Fish, Catfish, Steamed | Stewed, Seasoned, Ground Beef And Pork, Mexican Style | Rice, White, With Lentils, As To Fat | Turkey, Light Meat, Breaded, Baked Or Fried, Skin Eaten","Fish, Catfish, Steamed | Chicken, Meatless, | Stewed, Seasoned, Ground Beef And Pork, Mexican Style | Beef, For Use With Vegetables | Turkey, Light Meat, Breaded, Baked Or Fried, Skin Eaten","Breadfruit, Cooked | Peppers, Banana, Raw | Fish, Catfish, Steamed","Maintain balanced macronutrient ratios | Eat regularly throughout the day | Focus on whole, unprocessed foods | Adjust portions based on activity level",Maintain balanced strength training and cardiovascular exercise for overall fitness.,5,2,,,,"Q6bvyen,PKlXuJW,XPUDTt7,VtTbiP3,D9qe7CM,znP9SIh,cuC7529,BbfB8Gb","Naturally muscular and athletic, balanced metabolism, gains muscle easily"
mesomorph,male,maintenance,very_active,beginner,gym,2400,150.0,240.0,93.3,25,40,35,"Egg, Whole, Fried With Cooking Spray | Rice, White, With Lentils, As To Fat | Turkey, Light Meat, Breaded, Baked Or Fried, Skin Eaten | Peppers, Banana, Raw","Chicken, Meatless, | Fish, Catfish, Steamed | Stewed, Seasoned, Ground Beef And Pork, Mexican Style | Rice, White, With Lentils, As To Fat | Turkey, Light Meat, Breaded, Baked Or Fried, Skin Eaten","Fish, Catfish, Steamed | Chicken, Meatless, | Stewed, Seasoned, Ground Beef And Pork, Mexican Style | Beef, For Use With Vegetables | Turkey, Light Meat, Breaded, Baked Or Fried, Skin Eaten","Breadfruit, Cooked | Peppers, Banana, Raw | Fish, Catfish, Steamed","Maintain balanced macronutrient ratios | Eat regularly throughout the day | Focus on whole, unprocessed foods | Adjust portions based on activity level",Maintain balanced strength training and cardiovascular exercise for overall fitness.,3,2,"EIeI8Vf,vmwLyCg,SpYC0Kp,I4hDWkc,67n3r98,DsgkuIt,fSrPP6B,X6C6i5Y","UfePqpx,aaXr7ld,RVwzP10,Hgs6Nl1,q6y3OhV,slDvUAU","5VCj6iH,7zdxRTl,wQ2c4XD,G08RZcQ,ykUOVze",,"Naturally muscular and athletic, balanced metabolism, gains muscle easily"
mesomorph,male,maintenance,very_active,beginner,bodyweight,2400,150.0,240.0,93.3,25,40,35,"Egg, Whole, Fried With Cooking Spray | Rice, White, With Lentils, As To Fat | Turkey, Light Meat, Breaded, Baked Or Fried, Skin Eaten | Peppers, Banana, Raw","Chicken, Meatless, | Fish, Catfish, Steamed | Stewed, Seasoned, Ground Beef And Pork, Mexican Style | Rice, White, With Lentils, As To Fat | Turkey, Light Meat, Breaded, Baked Or Fried, Skin Eaten","Fish, Catfish, Steamed | Chicken, Meatless, | Stewed, Seasoned, Ground Beef And Pork, Mexican Style | Beef, For Use With Vegetables | Turkey, Light Meat, Breaded, Baked Or Fried, Skin Eaten","Breadfruit, Cooked | Peppers, Banana, Raw | Fish, Catfish, Steamed","Maintain balanced macronutrient ratios | Eat regularly throughout the day | Focus on whole, unprocessed foods | Adjust portions based on activity level",Maintain balanced strength training and cardiovascular exercise for overall fitness.,3,2,,,,"nuBF9MO,mpYUPkA,sVQCCeG,kMzUs9Y,u0cNiij,RKjH6Lt,UVo2Qs2,tuIZFDt","Naturally muscular and athletic, balanced metabolism, gains muscle easily"
mesomorph,male,maintenance,very_active,intermediate,gym,2400,150.0,240.0,93.3,25,40,35,"Egg, Whole, Fried With Cooking Spray | Rice, White, With Lentils, As To Fat | Turkey, Light Meat, Breaded, Baked Or Fried, Skin Eaten | Peppers, Banana, Raw","Chicken, Meatless, | Fish, Catfish, Steamed | Stewed, Seasoned, Ground Beef And Pork, Mexican Style | Rice, White, With Lentils, As To Fat | Turkey, Light Meat, Breaded, Baked Or Fried, Skin Eaten","Fish, Catfish, Steamed | Chicken, Meatless, | Stewed, Seasoned, Ground Beef And Pork, Mexican Style | Beef, For Use With Vegetables | Turkey, Light Meat, Breaded, Baked Or Fried, Skin Eaten","Breadfruit, Cooked | Peppers, Banana, Raw | Fish, Catfish, Steamed","Maintain balanced macronutrient ratios | Eat regularly throughout the day | Focus on whole, unprocessed foods | Adjust portions based on activity level",Maintain balanced strength training and cardiovascular exercise for overall fitness.,4,2,"EIeI8Vf,vmwLyCg,A6wtbuL,fSrPP6B,5v7KYld,j7XMAyn,znQUdHY,Ser9eQp","UfePqpx,lBDjFxJ,NbVPDMW,dG5Smob,aaXr7ld,Hgs6Nl1,slDvUAU,NJzBsGJ","5VCj6iH,wQ2c4XD,my33uHU,ykUOVze,7zdxRTl,9E25EOx,G08RZcQ,Hgs6Nl1",,"Naturally muscular and athletic, balanced metabolism, gains muscle easily"
mesomorph,male,maintenance,very_active,intermediate,bodyweight,2400,150.0,240.0,93.3,25,40,35,"Egg, Whole, Fried With Cooking Spray | Rice, White, With Lentils, As To Fat | Turkey, Light Meat, Breaded, Baked Or Fried, Skin Eaten | Peppers, Banana, Raw","Chicken, Meatless, | Fish, Catfish, Steamed | Stewed, Seasoned, Ground Beef And Pork, Mexican Style | Rice, White, With Lentils, As To Fat | Turkey, Light Meat, Breaded, Baked Or Fried, Skin Eaten","Fish, Catfish, Steamed | Chicken, Meatless, | Stewed, Seasoned, Ground Beef And Pork, Mexican Style | Beef, For Use With Vegetables | Turkey, Light Meat, Breaded, Baked Or Fried, Skin Eaten","Breadfruit, Cooked | Peppers, Banana, Raw | Fish, Catfish, Steamed","Maintain balanced macronutrient ratios | Eat regularly throughout the day | Focus on whole, unprocessed foods | Adjust portions based on activity level",Maintain balanced strength training and cardiovascular exercise for overall fitness.,4,2,,,,"UpWmA5E,NAkmgdx,NKJ8o6x,qaZVsGk,2jl9K55,xmM75XG,WU9BLIs,b63ZzGe","Naturally muscular and athletic, balanced metabolism, gains muscle easily"
mesomorph,male,maintenance,very_active,advanced,gym,2400,150.0,240.0,93.3,25,40,35,"Egg, Whole, Fried With Cooking Spray | Rice, White, With Lentils, As To Fat | Turkey, Light Meat, Breaded, Baked Or Fried, Skin Eaten | Peppers, Banana, Raw","Chicken, Meatless, | Fish, Catfish, Steamed | Stewed, Seasoned, Ground Beef And Pork, Mexican Style | Rice, White, With Lentils, As To Fat | Turkey, Light Meat, Breaded, Baked Or Fried, Skin Eaten","Fish, Catfish, Steamed | Chicken, Meatless, | Stewed, Seasoned, Ground Beef And Pork, Mexican Style | Beef, For Use With Vegetables | Turkey, Light Meat, Breaded, Baked Or Fried, Skin Eaten","Breadfruit, Cooked | Peppers, Banana, Raw | Fish, Catfish, Steamed","Maintain balanced macronutrient ratios | Eat regularly throughout the day | Focus on whole, unprocessed foods | Adjust portions based on activity level",Maintain balanced strength training and cardiovascular exercise for overall fitness.,5,2,"EIeI8Vf,vmwLyCg,bZq4bwK,T0yTjgW,yz9nUhF,dRTfGZT,WcHl7ru,znQUdHY","UfePqpx,HMzLjXx,25GPyDY,aaXr7ld,25GPyDY,b6hQYMb,dG5Smob,trmte8s","TUZLh71,zG0zs85,wQ2c4XD,9E25EOx,7zdxRTl,G08RZcQ,2ORFMoR,IZVHb27",,"Naturally muscular and athletic, balanced metabolism, gains muscle easily"
mesomorph,male,maintenance,very_active,advanced,bodyweight,2400,150.0,240.0,93.3,25,40,35,"Egg, Whole, Fried With Cooking Spray | Rice, White, With Lentils, As To Fat | Turkey, Light Meat, Breaded, Baked Or Fried, Skin Eaten | Peppers, Banana, Raw","Chicken, Meatless, | Fish, Catfish, Steamed | Stewed, Seasoned, Ground Beef And Pork, Mexican Style | Rice, White, With Lentils, As To Fat | Turkey, Light Meat, Breaded, Baked Or Fried, Skin Eaten","Fish, Catfish, Steamed | Chicken, Meatless, | Stewed, Seasoned, Ground Beef And Pork, Mexican Style | Beef, For Use With Vegetables | Turkey, Light Meat, Breaded, Baked Or Fried, Skin Eaten","Breadfruit, Cooked | Peppers, Banana, Raw | Fish, Catfish, Steamed","Maintain balanced macronutrient ratios | Eat regularly throughout the day | Focus on whole, unprocessed foods | Adjust portions based on activity level",Maintain balanced strength training and cardiovascular exercise for overall fitness.,5,2,,,,"0br45wL,75Bgtjy,PDHE73u,6sYyrRX,kuMiR2T,uWpxD4v,ZgsNQ6d,tuIZFDt","Naturally muscular and athletic, balanced metabolism, gains muscle easily"
mesomorph,male,maintenance,extremely_active,beginner,gym,2600,162.5,260.0,101.1,25,40,35,"Egg, Whole, Fried With Cooking Spray | Rice, White, With Lentils, As To Fat | Turkey, Light Meat, Breaded, Baked Or Fried, Skin Eaten | Peppers, Banana, Raw","Chicken, Meatless, | Fish, Catfish, Steamed | Stewed, Seasoned, Ground Beef And Pork, Mexican Style | Rice, White, With Lentils, As To Fat | Turkey, Light Meat, Breaded, Baked Or Fried, Skin Eaten","Fish, Catfish, Steamed | Chicken, Meatless, | Stewed, Seasoned, Ground Beef And Pork, Mexican Style | Beef, For Use With Vegetables | Turkey, Light Meat, Breaded, Baked Or Fried, Skin Eaten","Breadfruit, Cooked | Peppers, Banana, Raw | Fish, Catfish, Steamed","Maintain balanced macronutrient ratios | Eat regularly throughout the day | Focus on whole, unprocessed foods | Adjust portions based on activity level",Maintain balanced strength training and cardiovascular exercise for overall fitness.,3,2,"EIeI8Vf,vmwLyCg,SpYC0Kp,I4hDWkc,67n3r98,DsgkuIt,fSrPP6B,X6C6i5Y","UfePqpx,aaXr7ld,RVwzP10,Hgs6Nl1,q6y3OhV,slDvUAU","5VCj6iH,7zdxRTl,wQ2c4XD,G08RZcQ,ykUOVze",,"Naturally muscular and athletic, balanced metabolism, gains muscle easily"
mesomorph,male,maintenance,extremely_active,beginner,bodyweight,2600,162.5,260.0,101.1,25,40,35,"Egg, Whole, Fried With Cooking Spray | Rice, White, With Lentils, As To Fat | Turkey, Light Meat, Breaded, Baked Or Fried, Skin Eaten | Peppers, Banana, Raw","Chicken, Meatless, | Fish, Catfish, Steamed | Stewed, Seasoned, Ground Beef And Pork, Mexican Style | Rice, White, With Lentils, As To Fat | Turkey, Light Meat, Breaded, Baked Or Fried, Skin Eaten","Fish, Catfish, Steamed | Chicken, Meatless, | Stewed, Seasoned, Ground Beef And Pork, Mexican Style | Beef, For Use With Vegetables | Turkey, Light Meat, Breaded, Baked Or Fried, Skin Eaten","Breadfruit, Cooked | Peppers, Banana, Raw | Fish, Catfish, Steamed","Maintain balanced macronutrient ratios | Eat regularly throughout the day | Focus on whole, unprocessed foods | Adjust portions based on activity level",Maintain balanced strength training and cardiovascular exercise for overall fitness.,3,2,,,,"Kzg30R7,hCjGsRQ,u0cNiij,P9GFBME,NKJ8o6x,1GPHRyK,VtTbiP3,GWoKnIm","Naturally muscular and athletic, balanced metabolism, gains muscle easily"
mesomorph,male,maintenance,extremely_active,intermediate,gym,2600,162.5,260.0,101.1,25,40,35,"Egg, Whole, Fried With Cooking Spray | Rice, White, With Lentils, As To Fat | Turkey, Light Meat, Breaded, Baked Or Fried, Skin Eaten | Peppers, Banana, Raw","Chicken, Meatless, | Fish, Catfish, Steamed | Stewed, Seasoned, Ground Beef And Pork, Mexican Style | Rice, White, With Lentils, As To Fat | Turkey, Light Meat, Breaded, Baked Or Fried, Skin Eaten","Fish, Catfish, Steamed | Chicken, Meatless, | Stewed, Seasoned, Ground Beef And Pork, Mexican Style | Beef, For Use With Vegetables | Turkey, Light Meat, Breaded, Baked Or Fried, Skin Eaten","Breadfruit, Cooked | Peppers, Banana, Raw | Fish, Catfish, Steamed","Maintain balanced macronutrient ratios | Eat regularly throughout the day | Focus on whole, unprocessed foods | Adjust portions based on activity level",Maintain balanced strength training and cardiovascular exercise for overall fitness.,4,2,"EIeI8Vf,vmwLyCg,A6wtbuL,fSrPP6B,5v7KYld,j7XMAyn,znQUdHY,Ser9eQp","UfePqpx,lBDjFxJ,NbVPDMW,dG5Smob,aaXr7ld,Hgs6Nl1,slDvUAU,NJzBsGJ","5VCj6iH,wQ2c4XD,my33uHU,ykUOVze,7zdxRTl,9E25EOx,G08RZcQ,Hgs6Nl1",,"Naturally muscular and athletic, balanced metabolism, gains muscle easily"
mesomorph,male,maintenance,extremely_active,intermediate,bodyweight,2600,162.5,260.0,101.1,25,40,35,"Egg, Whole, Fried With Cooking Spray | Rice, White, With Lentils, As To Fat | Turkey, Light Meat, Breaded, Baked Or Fried, Skin Eaten | Peppers, Banana, Raw","Chicken, Meatless, | Fish, Catfish, Steamed | Stewed, Seasoned, Ground Beef And Pork, Mexican Style | Rice, White, With Lentils, As To Fat | Turkey, Light Meat, Breaded, Baked Or Fried, Skin Eaten","Fish, Catfish, Steamed | Chicken, Meatless, | Stewed, Seasoned, Ground Beef And Pork, Mexican Style | Beef, For Use With Vegetables | Turkey, Light Meat, Breaded, Baked Or Fried, Skin Eaten","Breadfruit, Cooked | Peppers, Banana, Raw | Fish, Catfish, Steamed","Maintain balanced macronutrient ratios | Eat regularly throughout the day | Focus on whole, unprocessed foods | Adjust portions based on activity level",Maintain balanced strength training and cardiovascular exercise for overall fitness.,4,2,,,,"4Ml7QFO,5VXmnV5,tFToB7l,OrETs32,UpAlold,6bOA1Oi,225x2Vd,NKJ8o6x","Naturally muscular and athletic, balanced metabolism, gains muscle easily"
mesomorph,male,maintenance,extremely_active,advanced,gym,2600,162.5,260.0,101.1,25,40,35,"Egg, Whole, Fried With Cooking Spray | Rice, White, With Lentils, As To Fat | Turkey, Light Meat, Breaded, Baked Or Fried, Skin Eaten | Peppers, Banana, Raw","Chicken, Meatless, | Fish, Catfish, Steamed | Stewed, Seasoned, Ground Beef And Pork, Mexican Style | Rice, White, With Lentils, As To Fat | Turkey, Light Meat, Breaded, Baked Or Fried, Skin Eaten","Fish, Catfish, Steamed | Chicken, Meatless, | Stewed, Seasoned, Ground Beef And Pork, Mexican Style | Beef, For Use With Vegetables | Turkey, Light Meat, Breaded, Baked Or Fried, Skin Eaten","Breadfruit, Cooked | Peppers, Banana, Raw | Fish, Catfish, Steamed","Maintain balanced macronutrient ratios | Eat regularly throughout the day | Focus on whole, unprocessed foods | Adjust portions based on activity level",Maintain balanced strength training and cardiovascular exercise for overall fitness.,5,2,"EIeI8Vf,vmwLyCg,bZq4bwK,T0yTjgW,yz9nUhF,dRTfGZT,WcHl7ru,znQUdHY","UfePqpx,HMzLjXx,25GPyDY,aaXr7ld,25GPyDY,b6hQYMb,dG5Smob,trmte8s","TUZLh71,zG0zs85,wQ2c4XD,9E25EOx,7zdxRTl,G08RZcQ,2ORFMoR,IZVHb27",,"Naturally muscular and athletic, balanced metabolism, gains muscle easily"
