exercise_id,name,complexity_level,primary_equipment,target_muscles,secondary_muscles,body_parts,total_muscle_groups,gif_url,instructions,cardiovascular_endurance_score,muscular_strength_score,muscular_hypertrophy_score,power_development_score,functional_movement_score,calorie_expenditure_score,flexibility_mobility_score,balance_coordination_score,metabolic_conditioning_score,progressive_overload_score,primary_training_category,maintain_weight_compatibility,lose_weight_compatibility,gain_weight_compatibility,build_muscle_compatibility,improve_fitness_compatibility,sedentary_suitability,lightly_active_suitability,moderately_active_suitability,very_active_suitability,extremely_active_suitability,overall_quality_score
f4xtKBj,Assisted Standing Pull-Up,3,leverage machine,lats,"biceps, forearms",back,3,https://static.exercisedb.dev/media/f4xtKBj.gif,"Step:1 Adjust the machine to your desired weight and height settings. | Step:2 Stand facing the machine with your feet shoulder-width apart. | Step:3 Grasp the handles with an overhand grip, slightly wider than shoulder-width apart. | Step:4 Engage your lats and biceps, and pull yourself up towards the handles. | Step:5 Pause for a moment at the top, squeezing your back muscles. | Step:6 Slowly lower yourself back down to the starting position. | Step:7 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,6.0,7.0,7.0,6.0,5.0,4.5
kuXhl0o,Kettlebell Pirate Supper Legs,3,kettlebell,delts,"triceps, forearms",shoulders,3,https://static.exercisedb.dev/media/kuXhl0o.gif,"Step:1 Stand with your feet shoulder-width apart, holding a kettlebell in one hand. | Step:2 Bend your knees slightly and hinge forward at the hips, keeping your back straight. | Step:3 Raise the kettlebell up to shoulder height, keeping your elbow close to your body. | Step:4 Extend your arm fully overhead, straightening your elbow. | Step:5 Lower the kettlebell back down to shoulder height, then return to the starting position. | Step:6 Repeat for the desired number of repetitions, then switch sides.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,7.5,7.0,7.0,6.0,5.0,4.5
1qrWgZ2,Dumbbell Decline Hammer Press,2,dumbbell,pectorals,"triceps, shoulders",chest,3,https://static.exercisedb.dev/media/1qrWgZ2.gif,"Step:1 Lie on a decline bench with your feet secured and your head lower than your hips. | Step:2 Hold a dumbbell in each hand with your palms facing each other and your arms extended above your chest. | Step:3 Lower the dumbbells to the sides of your chest, keeping your elbows slightly bent. | Step:4 Press the dumbbells back up to the starting position, fully extending your arms. | Step:5 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,8.5,8.0,6.0,5.0,3.0,4.5
wEulIzp,Cable One Arm Lateral Raise,1,cable,delts,"traps, triceps",shoulders,3,https://static.exercisedb.dev/media/wEulIzp.gif,"Step:1 Stand with your feet shoulder-width apart, facing the cable machine. | Step:2 Hold the cable handle with one hand, palm facing down, and stand far enough away from the machine so that there is tension on the cable. | Step:3 Keep your arm straight and slowly raise it out to the side until it is parallel to the ground. | Step:4 Pause for a moment at the top, then slowly lower your arm back down to the starting position. | Step:5 Repeat for the desired number of repetitions, then switch sides.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,7.0,7.0,5.0,4.0,4.0,4.5
qg2PGl6,Barbell Glute Bridge Two Legs On Bench (Male),3,barbell,glutes,"hamstrings, core",upper legs,3,https://static.exercisedb.dev/media/qg2PGl6.gif,"Step:1 Start by sitting on the edge of a bench with your upper back resting against it and your feet flat on the ground, hip-width apart. | Step:2 Place a barbell across your hips, holding it securely with both hands. | Step:3 Engage your glutes and core muscles, then press through your heels to lift your hips off the bench, creating a straight line from your knees to your shoulders. | Step:4 Pause for a moment at the top, squeezing your glutes. | Step:5 Slowly lower your hips back down to the starting position. | Step:6 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,5.0,7.0,7.0,7.0,6.0,4.5
LrV4s90,Cable Wrist Curl,2,cable,forearms,"biceps, brachialis",lower arms,3,https://static.exercisedb.dev/media/LrV4s90.gif,"Step:1 Attach a straight bar to a low pulley cable machine. | Step:2 Stand facing the machine with your feet shoulder-width apart. | Step:3 Grasp the bar with an underhand grip, palms facing up, and your hands shoulder-width apart. | Step:4 Rest your forearms on a bench or pad, with your wrists hanging off the edge. | Step:5 Keeping your forearms stationary, exhale and curl your wrists upward as far as possible. | Step:6 Pause for a moment at the top, then inhale and slowly lower the bar back to the starting position. | Step:7 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,6.0,8.0,6.0,6.0,4.0,4.5
JZuApnB,Weighted Squat,3,weighted,glutes,"quadriceps, hamstrings, calves",upper legs,4,https://static.exercisedb.dev/media/JZuApnB.gif,"Step:1 Stand with your feet shoulder-width apart, toes pointing slightly outward. | Step:2 Hold a weight in front of your chest or on your shoulders. | Step:3 Engage your core and keep your chest up as you lower your hips down and back, as if sitting into a chair. | Step:4 Lower until your thighs are parallel to the ground, or as low as you can comfortably go. | Step:5 Push through your heels to stand back up, squeezing your glutes at the top. | Step:6 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,6.0,7.0,7.0,6.0,5.0,4.5
eXMFHww,Landmine Lateral Raise,1,barbell,delts,"traps, upper back",shoulders,3,https://static.exercisedb.dev/media/eXMFHww.gif,"Step:1 Stand with your feet shoulder-width apart and knees slightly bent. | Step:2 Hold the barbell with an overhand grip, resting it on the front of your shoulders. | Step:3 Keeping your core engaged and back straight, lift the barbell up and away from your body, raising it to shoulder height. | Step:4 Pause for a moment at the top, then slowly lower the barbell back down to the starting position. | Step:5 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,7.0,7.0,5.0,4.0,4.0,4.5
bdWcbaU,Frankenstein Squat,2,barbell,glutes,"quadriceps, hamstrings, calves",upper legs,4,https://static.exercisedb.dev/media/bdWcbaU.gif,"Step:1 Stand with your feet shoulder-width apart and hold the barbell in front of your body with straight arms. | Step:2 Keeping your back straight, lower your body by bending at the knees and hips, as if sitting back into a chair. | Step:3 Continue lowering until your thighs are parallel to the ground, or as low as you can comfortably go. | Step:4 Pause for a moment, then push through your heels to return to the starting position. | Step:5 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,6.0,8.0,6.0,6.0,4.0,4.5
4LoWllp,Band Fixed Back Close Grip Pulldown,4,band,lats,"biceps, forearms",back,3,https://static.exercisedb.dev/media/4LoWllp.gif,"Step:1 Attach the band to a fixed point above you, such as a pull-up bar or sturdy beam. | Step:2 Sit down on a bench or chair facing the band, with your feet flat on the ground and your knees bent. | Step:3 Grasp the band with a close grip, palms facing towards you. | Step:4 Keep your back straight and engage your core. | Step:5 Pull the band down towards your chest, squeezing your shoulder blades together. | Step:6 Pause for a moment at the bottom of the movement, feeling the contraction in your lats. | Step:7 Slowly release the band back to the starting position, maintaining control throughout the movement. | Step:8 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,5.5,6.0,6.0,7.0,6.0,4.5
zCgxPbV,Cable Twisting Pull,4,cable,lats,"shoulders, biceps",back,3,https://static.exercisedb.dev/media/zCgxPbV.gif,"Step:1 Attach a cable handle to a low pulley and stand facing the machine. | Step:2 Grasp the handle with your left hand and step away from the machine, extending your arm fully. | Step:3 Position your feet shoulder-width apart, with your knees slightly bent. | Step:4 Keep your back straight and your core engaged throughout the exercise. | Step:5 Pull the handle towards your body, rotating your torso to the right as you do so. | Step:6 Squeeze your back muscles at the end of the movement. | Step:7 Slowly return to the starting position, keeping tension on the cable. | Step:8 Repeat for the desired number of repetitions, then switch sides and perform with your right hand.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,3.0,6.0,6.0,8.0,7.0,4.5
eGDudUV,Cable Deadlift,3,cable,glutes,"hamstrings, quadriceps, lower back",upper legs,4,https://static.exercisedb.dev/media/eGDudUV.gif,"Step:1 Stand facing the cable machine with your feet shoulder-width apart. | Step:2 Bend at the hips and knees, lowering your torso until your back is parallel to the ground. | Step:3 Grasp the cable handles with an overhand grip, keeping your arms straight and your shoulders back. | Step:4 Engage your glutes and hamstrings to lift the cable handles, extending your hips and standing up straight. | Step:5 Pause for a moment at the top, then slowly lower the cable handles back down to the starting position. | Step:6 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,5.0,7.0,7.0,7.0,6.0,4.5
Mz6lLcW,Dumbbell Lunge With Bicep Curl,2,dumbbell,biceps,"quadriceps, hamstrings",upper arms,3,https://static.exercisedb.dev/media/Mz6lLcW.gif,"Step:1 Stand with your feet shoulder-width apart, holding a dumbbell in each hand with your palms facing forward. | Step:2 Take a step forward with your right foot, lowering your body into a lunge position. Your right knee should be bent at a 90-degree angle and your left knee should be hovering just above the ground. | Step:3 As you lunge forward, simultaneously curl the dumbbells towards your shoulders, keeping your elbows close to your body. | Step:4 Pause for a moment at the bottom of the lunge, then push through your right heel to return to the starting position, lowering the dumbbells back down to your sides. | Step:5 Repeat the lunge and bicep curl on the opposite side, stepping forward with your left foot. | Step:6 Continue alternating sides for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,8.5,8.0,6.0,5.0,3.0,4.5
BkxB8LW,Kettlebell Seated Press,2,kettlebell,delts,"triceps, core",shoulders,3,https://static.exercisedb.dev/media/BkxB8LW.gif,"Step:1 Sit on a bench with your back straight and feet flat on the ground. | Step:2 Hold a kettlebell in each hand at shoulder height, palms facing forward. | Step:3 Press the kettlebells overhead, fully extending your arms. | Step:4 Lower the kettlebells back to shoulder height. | Step:5 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,8.5,8.0,6.0,5.0,3.0,4.5
v1qBec9,Dumbbell Rear Lateral Raise,1,dumbbell,delts,"traps, rhomboids",shoulders,3,https://static.exercisedb.dev/media/v1qBec9.gif,"Step:1 Stand with your feet shoulder-width apart and hold a dumbbell in each hand, palms facing your body. | Step:2 Bend your knees slightly and hinge forward at the hips, keeping your back straight and core engaged. | Step:3 Raise your arms out to the sides, keeping a slight bend in your elbows, until they are parallel to the floor. | Step:4 Pause for a moment at the top, then slowly lower your arms back down to the starting position. | Step:5 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,9.5,7.0,5.0,3.0,3.0,4.5
LsZkfU6,Barbell Reverse Wrist Curl,1,barbell,forearms,"biceps, brachialis",lower arms,3,https://static.exercisedb.dev/media/LsZkfU6.gif,"Step:1 Sit on a bench with your feet flat on the ground and hold a barbell with an overhand grip, palms facing down. | Step:2 Rest your forearms on your thighs, allowing your wrists to hang off the edge. | Step:3 Slowly curl your wrists upward, bringing the barbell towards your body. | Step:4 Pause for a moment at the top, then slowly lower the barbell back down to the starting position. | Step:5 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,7.0,7.0,5.0,4.0,4.0,4.5
qKBpF7I,Barbell Glute Bridge,3,barbell,glutes,"hamstrings, lower back",upper legs,3,https://static.exercisedb.dev/media/qKBpF7I.gif,"Step:1 Start by lying flat on your back on the ground with your knees bent and feet flat on the floor. | Step:2 Place a barbell across your hips, holding it securely with both hands. | Step:3 Engage your glutes and core muscles, then lift your hips off the ground until your body forms a straight line from your knees to your shoulders. | Step:4 Pause for a moment at the top, squeezing your glutes. | Step:5 Slowly lower your hips back down to the starting position. | Step:6 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,5.0,7.0,7.0,7.0,6.0,4.5
vYk8lqw,Dumbbell Incline Rear Lateral Raise,2,dumbbell,delts,"traps, rhomboids",shoulders,3,https://static.exercisedb.dev/media/vYk8lqw.gif,"Step:1 Set up an incline bench at a 45-degree angle. | Step:2 Sit on the bench with your chest against the backrest and hold a dumbbell in each hand. | Step:3 Extend your arms straight down with your palms facing each other. | Step:4 Keeping a slight bend in your elbows, raise your arms out to the sides until they are parallel to the ground. | Step:5 Pause for a moment at the top, then slowly lower your arms back down to the starting position. | Step:6 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,8.5,8.0,6.0,5.0,3.0,4.5
KHPZL0b,Cable Alternate Shoulder Press,3,cable,delts,"triceps, upper back",shoulders,3,https://static.exercisedb.dev/media/KHPZL0b.gif,"Step:1 Stand with your feet shoulder-width apart and grasp the handles of the cable machine with an overhand grip. | Step:2 Position your hands at shoulder height, with your palms facing forward. | Step:3 Keep your core engaged and your back straight. | Step:4 Press one handle up and forward until your arm is fully extended. | Step:5 Pause for a moment at the top, then slowly lower the handle back to the starting position. | Step:6 Repeat with the other arm. | Step:7 Alternate between arms for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,5.0,7.0,7.0,7.0,6.0,4.5
wi2H9QX,Smith Wide Grip Decline Bench Press,3,smith machine,pectorals,"triceps, shoulders",chest,3,https://static.exercisedb.dev/media/wi2H9QX.gif,"Step:1 Adjust the decline bench to the desired angle. | Step:2 Lie down on the bench with your feet secured under the foot pads. | Step:3 Grasp the barbell with a wide grip, slightly wider than shoulder-width apart. | Step:4 Unrack the barbell and lower it slowly towards your chest, keeping your elbows pointed outwards. | Step:5 Pause for a moment when the barbell touches your chest. | Step:6 Push the barbell back up to the starting position, fully extending your arms. | Step:7 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,5.0,7.0,7.0,7.0,6.0,4.5
EIeI8Vf,Barbell Bench Press,3,barbell,pectorals,"triceps, shoulders",chest,3,https://static.exercisedb.dev/media/EIeI8Vf.gif,"Step:1 Lie flat on a bench with your feet flat on the ground and your back pressed against the bench. | Step:2 Grasp the barbell with an overhand grip slightly wider than shoulder-width apart. | Step:3 Lift the barbell off the rack and hold it directly above your chest with your arms fully extended. | Step:4 Lower the barbell slowly towards your chest, keeping your elbows tucked in. | Step:5 Pause for a moment when the barbell touches your chest. | Step:6 Push the barbell back up to the starting position by extending your arms. | Step:7 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,5.0,7.0,7.0,7.0,6.0,4.5
