exercise_id,name,complexity_level,primary_equipment,target_muscles,secondary_muscles,body_parts,total_muscle_groups,gif_url,instructions,cardiovascular_endurance_score,muscular_strength_score,muscular_hypertrophy_score,power_development_score,functional_movement_score,calorie_expenditure_score,flexibility_mobility_score,balance_coordination_score,metabolic_conditioning_score,progressive_overload_score,primary_training_category,maintain_weight_compatibility,lose_weight_compatibility,gain_weight_compatibility,build_muscle_compatibility,improve_fitness_compatibility,sedentary_suitability,lightly_active_suitability,moderately_active_suitability,very_active_suitability,extremely_active_suitability,overall_quality_score
eHBlPsa,Cable One Arm Preacher Curl,3,cable,biceps,forearms,upper arms,2,https://static.exercisedb.dev/media/eHBlPsa.gif,"Step:1 Adjust the cable machine so that the preacher curl pad is at chest height. | Step:2 Stand facing the cable machine with your feet shoulder-width apart. | Step:3 Grasp the cable handle with an underhand grip and position your upper arm against the preacher curl pad. | Step:4 Keep your back straight and your core engaged. | Step:5 Slowly curl the cable handle towards your shoulder, keeping your upper arm against the pad. | Step:6 Pause for a moment at the top of the movement, squeezing your biceps. | Step:7 Slowly lower the cable handle back to the starting position. | Step:8 Repeat for the desired number of repetitions. | Step:9 Switch arms and repeat the exercise.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,5.0,7.0,7.0,7.0,6.0,2.9
Kxquu2E,Barbell Step-Up,3,barbell,glutes,"quadriceps, hamstrings, calves",upper legs,4,https://static.exercisedb.dev/media/Kxquu2E.gif,"Step:1 Stand in front of a bench or step with a barbell resting on your upper back. | Step:2 Place one foot on the bench or step, ensuring your entire foot is in contact with the surface. | Step:3 Push through your heel and step up onto the bench or step, fully extending your hip and knee. | Step:4 Pause briefly at the top, then lower yourself back down to the starting position. | Step:5 Repeat with the opposite leg. | Step:6 Continue alternating legs for the desired number of repetitions.",9.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,8.0,0.0,Cardiovascular Training,2.1,5.9,0.0,0.0,2.1,4.0,6.0,7.0,7.0,6.0,2.3
GXoaSgn,Barbell Guillotine Bench Press,3,barbell,pectorals,"shoulders, triceps",chest,3,https://static.exercisedb.dev/media/GXoaSgn.gif,"Step:1 Lie flat on a bench with your feet flat on the ground and your back pressed against the bench. | Step:2 Grasp the barbell with an overhand grip, slightly wider than shoulder-width apart. | Step:3 Lower the barbell slowly towards your neck, keeping your elbows pointed outwards. | Step:4 Pause for a moment when the barbell is just above your neck. | Step:5 Push the barbell back up to the starting position, fully extending your arms. | Step:6 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,5.0,7.0,7.0,7.0,6.0,4.5
pwt0pnM,Cable Seated High Row (V-Bar),3,cable,lats,"biceps, rhomboids, rear deltoids",back,4,https://static.exercisedb.dev/media/pwt0pnM.gif,"Step:1 Sit on the cable machine with your feet flat on the floor and your knees slightly bent. | Step:2 Grasp the v-bar attachment with an overhand grip, palms facing each other, and your hands shoulder-width apart. | Step:3 Keep your back straight and lean slightly forward from the hips. | Step:4 Pull the v-bar towards your torso by retracting your shoulder blades and squeezing your back muscles. | Step:5 Pause for a moment at the peak of the contraction, then slowly release the tension and return to the starting position. | Step:6 Repeat for the desired number of repetitions.",9.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,8.0,0.0,Cardiovascular Training,2.1,5.9,0.0,0.0,2.1,4.0,6.0,7.0,7.0,6.0,2.3
uZKq7lo,Forward Jump,3,body weight,quads,"calves, hamstrings, glutes",upper legs,4,https://static.exercisedb.dev/media/uZKq7lo.gif,"Step:1 Stand with your feet shoulder-width apart. | Step:2 Bend your knees and lower your body into a squat position. | Step:3 Swing your arms back for momentum. | Step:4 Jump forward explosively, extending your hips, knees, and ankles. | Step:5 Land softly on the balls of your feet and immediately go into the next jump. | Step:6 Repeat for the desired number of repetitions.",7.5,10.0,3.0,9.0,10.0,7.5,0.0,2.0,8.5,0.0,Strength Training,6.7,8.5,5.9,5.9,7.5,6.5,6.0,7.0,7.0,6.0,6.3
veXwo0D,Cable Floor Seated Wide-Grip Row,3,cable,upper back,"biceps, forearms",back,3,https://static.exercisedb.dev/media/veXwo0D.gif,"Step:1 Sit on the floor with your legs extended and your back straight. | Step:2 Attach a cable handle to a low pulley and position the cable machine behind you. | Step:3 Grasp the handle with a wide overhand grip, palms facing down. | Step:4 Lean back slightly, keeping your back straight and your chest lifted. | Step:5 Pull the handle towards your waist, squeezing your shoulder blades together. | Step:6 Pause for a moment at the top of the movement, then slowly release the handle back to the starting position. | Step:7 Repeat for the desired number of repetitions.",9.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,8.0,0.0,Cardiovascular Training,2.1,5.9,0.0,0.0,2.1,4.0,6.0,7.0,7.0,6.0,2.3
dK9394r,Burpee,3,body weight,cardiovascular system,"quadriceps, hamstrings, calves, shoulders, chest",cardio,6,https://static.exercisedb.dev/media/dK9394r.gif,"Step:1 Start in a standing position with your feet shoulder-width apart. | Step:2 Lower your body into a squat position by bending your knees and placing your hands on the floor in front of you. | Step:3 Kick your feet back into a push-up position. | Step:4 Perform a push-up, keeping your body in a straight line. | Step:5 Jump your feet back into the squat position. | Step:6 Jump up explosively, reaching your arms overhead. | Step:7 Land softly and immediately lower back into a squat position to begin the next repetition.",7.5,3.5,3.0,6.0,2.5,9.0,0.0,2.0,8.5,0.0,Metabolic Training,3.4,6.7,2.8,2.8,3.9,6.5,6.0,7.0,7.0,6.0,4.1
9ZGZuOD,Incline Twisting Sit-Up,4,body weight,abs,obliques,waist,2,https://static.exercisedb.dev/media/9ZGZuOD.gif,"Step:1 Set up an incline bench at a 45-degree angle. | Step:2 Lie down on the bench with your feet secured under the foot pads. | Step:3 Place your hands behind your head or across your chest. | Step:4 Engage your abs and lift your upper body off the bench, curling forward. | Step:5 As you curl up, twist your torso to one side, bringing your elbow towards the opposite knee. | Step:6 Pause for a moment at the top, then slowly lower your upper body back down to the starting position. | Step:7 Repeat the movement, this time twisting your torso to the other side. | Step:8 Continue alternating sides for the desired number of repetitions.",2.0,0.0,0.0,0.0,2.5,2.5,0.0,2.0,0.0,0.0,Functional Training,1.3,1.4,0.4,0.4,1.2,5.5,6.0,6.0,7.0,6.0,0.9
kjE55n5,Kettlebell Bent Press,4,kettlebell,abs,"shoulders, triceps, obliques",waist,4,https://static.exercisedb.dev/media/kjE55n5.gif,"Step:1 Stand with your feet shoulder-width apart, holding a kettlebell in your right hand. | Step:2 Bend your knees slightly and press the kettlebell overhead with your right arm, keeping your elbow locked. | Step:3 Rotate your torso to the left, shifting your weight onto your left foot. | Step:4 Bend your left knee and lower your torso towards the ground, keeping your right arm extended overhead. | Step:5 As you lower, keep your eyes on the kettlebell and your chest lifted. | Step:6 Once your left hand touches the ground, push through your left foot and straighten your left leg, driving your hips forward. | Step:7 As you drive your hips forward, use your core and right arm to press the kettlebell back up to the starting position. | Step:8 Repeat for the desired number of repetitions, then switch sides.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,5.5,6.0,6.0,7.0,6.0,4.5
UEjSrKI,Cable Seated Twist,3,cable,abs,obliques,waist,2,https://static.exercisedb.dev/media/UEjSrKI.gif,"Step:1 Sit on a cable machine with your feet flat on the ground and your knees slightly bent. | Step:2 Hold the cable handle with both hands and extend your arms straight in front of you. | Step:3 Keeping your core engaged, slowly rotate your torso to one side, pulling the cable across your body. | Step:4 Pause for a moment at the end of the range of motion, then slowly rotate back to the starting position. | Step:5 Repeat on the other side. | Step:6 Continue alternating sides for the desired number of repetitions.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,5.0,7.0,7.0,7.0,6.0,2.9
zG0zs85,Barbell Front Squat,3,barbell,glutes,"quadriceps, hamstrings, calves, core",upper legs,5,https://static.exercisedb.dev/media/zG0zs85.gif,"Step:1 Start by standing with your feet shoulder-width apart, toes slightly turned out. | Step:2 Hold the barbell in front of your shoulders, resting it on your collarbone and shoulders. | Step:3 Engage your core and keep your chest up as you lower your body down into a squat position, pushing your hips back and bending your knees. | Step:4 Lower until your thighs are parallel to the ground, or as low as you can comfortably go. | Step:5 Pause for a moment at the bottom, then push through your heels to return to the starting position. | Step:6 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,5.0,7.0,7.0,7.0,6.0,4.5
J6Dx1Mu,Barbell Close-Grip Bench Press,3,barbell,triceps,"chest, shoulders",upper arms,3,https://static.exercisedb.dev/media/J6Dx1Mu.gif,"Step:1 Lie flat on a bench with your feet flat on the ground and your back pressed against the bench. | Step:2 Grasp the barbell with a close grip, slightly narrower than shoulder-width apart. | Step:3 Unrack the barbell and lower it slowly towards your chest, keeping your elbows close to your body. | Step:4 Pause for a moment when the barbell touches your chest. | Step:5 Push the barbell back up to the starting position, fully extending your arms. | Step:6 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,5.0,7.0,7.0,7.0,6.0,4.5
pkSoCW9,Barbell Jefferson Squat,3,barbell,glutes,"quadriceps, hamstrings, calves",upper legs,4,https://static.exercisedb.dev/media/pkSoCW9.gif,"Step:1 Stand with your feet shoulder-width apart and toes slightly turned out. | Step:2 Hold the barbell with an overhand grip, resting it on the front of your body, just below your waist. | Step:3 Step your left foot forward and your right foot back, keeping your feet shoulder-width apart. | Step:4 Bend your knees and lower your body down into a squat position, keeping your back straight and chest up. | Step:5 Push through your heels to stand back up to the starting position. | Step:6 Repeat the movement, alternating your forward and back foot with each repetition.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,5.0,7.0,7.0,7.0,6.0,4.5
4f8RXP8,Cable Standing Row (V-Bar),3,cable,upper back,"biceps, shoulders",back,3,https://static.exercisedb.dev/media/4f8RXP8.gif,"Step:1 Stand facing the cable machine with your feet shoulder-width apart. | Step:2 Grasp the v-bar attachment with an overhand grip, palms facing down. | Step:3 Keep your back straight and your core engaged. | Step:4 Pull the v-bar towards your body, squeezing your shoulder blades together. | Step:5 Pause for a moment at the peak of the movement, then slowly release the tension and return to the starting position. | Step:6 Repeat for the desired number of repetitions.",9.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,8.0,0.0,Cardiovascular Training,2.1,5.9,0.0,0.0,2.1,4.0,6.0,7.0,7.0,6.0,2.3
vpp9Ku2,Cable Seated One Arm Alternate Row,3,cable,upper back,"biceps, forearms",back,3,https://static.exercisedb.dev/media/vpp9Ku2.gif,"Step:1 Sit on a bench facing a cable machine with your feet flat on the ground and knees slightly bent. | Step:2 Grasp the handle with one hand and keep your arm fully extended in front of you. | Step:3 Pull the handle towards your body, retracting your shoulder blade and keeping your elbow close to your side. | Step:4 Pause for a moment at the top of the movement, squeezing your back muscles. | Step:5 Slowly release the handle back to the starting position. | Step:6 Repeat with the other arm. | Step:7 Alternate between arms for the desired number of repetitions.",9.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,8.0,0.0,Cardiovascular Training,2.1,5.9,0.0,0.0,2.1,4.0,6.0,7.0,7.0,6.0,2.3
1DN3iz4,Smith Upright Row,3,smith machine,delts,"traps, biceps",shoulders,3,https://static.exercisedb.dev/media/1DN3iz4.gif,"Step:1 Stand with your feet shoulder-width apart, facing the smith machine. | Step:2 Grasp the barbell with an overhand grip, hands slightly wider than shoulder-width apart. | Step:3 Keep your back straight and your core engaged. | Step:4 Pull the barbell up towards your chin, leading with your elbows. | Step:5 Pause for a moment at the top, then slowly lower the barbell back down to the starting position. | Step:6 Repeat for the desired number of repetitions.",9.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,8.0,0.0,Cardiovascular Training,2.1,5.9,0.0,0.0,2.1,4.0,6.0,7.0,7.0,6.0,2.3
wqNPGCg,Cable Rear Delt Row (With Rope),3,cable,delts,"trapezius, rhomboids, biceps",shoulders,4,https://static.exercisedb.dev/media/wqNPGCg.gif,"Step:1 Attach a rope handle to a low pulley cable machine. | Step:2 Stand facing the machine with your feet shoulder-width apart. | Step:3 Grasp the rope handle with an overhand grip, palms facing each other. | Step:4 Bend your knees slightly and hinge forward at the hips, keeping your back straight. | Step:5 Keep your elbows slightly bent and pull the rope towards your chest, squeezing your shoulder blades together. | Step:6 Pause for a moment at the top of the movement, then slowly release the tension and return to the starting position. | Step:7 Repeat for the desired number of repetitions.",9.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,8.0,0.0,Cardiovascular Training,2.1,5.9,0.0,0.0,2.1,4.0,6.0,7.0,7.0,6.0,2.3
OQ1otBN,Cable Cross-Over Lateral Pulldown,3,cable,lats,"biceps, rhomboids, rear deltoids",back,4,https://static.exercisedb.dev/media/OQ1otBN.gif,"Step:1 Attach a cable handle to each side of a cable machine at shoulder height. | Step:2 Stand in the middle of the machine with your feet shoulder-width apart. | Step:3 Grasp the handles with an overhand grip and step back to create tension in the cables. | Step:4 Lean forward slightly from the hips, keeping your back straight and your chest up. | Step:5 Pull the handles down and across your body, squeezing your shoulder blades together. | Step:6 Pause for a moment at the bottom of the movement, then slowly return to the starting position. | Step:7 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,5.0,7.0,7.0,7.0,6.0,4.5
FVmZVhk,Cable Low Fly,3,cable,pectorals,"deltoids, triceps",chest,3,https://static.exercisedb.dev/media/FVmZVhk.gif,"Step:1 Attach the handles to the low pulleys of a cable machine and select an appropriate weight. | Step:2 Stand in the middle of the machine with your feet shoulder-width apart and a slight bend in your knees. | Step:3 Grasp the handles with an overhand grip and extend your arms out to the sides, keeping a slight bend in your elbows. | Step:4 Maintaining control, slowly bring your arms forward in a sweeping motion, crossing them in front of your body. | Step:5 Pause for a moment at the peak of the movement, feeling the stretch in your chest muscles. | Step:6 Reverse the motion and slowly return your arms to the starting position, keeping tension on your chest muscles throughout. | Step:7 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,5.0,7.0,7.0,7.0,6.0,4.5
