exercise_id,name,complexity_level,primary_equipment,target_muscles,secondary_muscles,body_parts,total_muscle_groups,gif_url,instructions,cardiovascular_endurance_score,muscular_strength_score,muscular_hypertrophy_score,power_development_score,functional_movement_score,calorie_expenditure_score,flexibility_mobility_score,balance_coordination_score,metabolic_conditioning_score,progressive_overload_score,primary_training_category,maintain_weight_compatibility,lose_weight_compatibility,gain_weight_compatibility,build_muscle_compatibility,improve_fitness_compatibility,sedentary_suitability,lightly_active_suitability,moderately_active_suitability,very_active_suitability,extremely_active_suitability,overall_quality_score
qRZ5S1N,Cable One Arm Tricep Pushdown,4,cable,triceps,forearms,upper arms,2,https://static.exercisedb.dev/media/qRZ5S1N.gif,"Step:1 Stand facing a cable machine with a straight bar attachment at chest height. | Step:2 Grasp the bar with an overhand grip and step back to create tension in the cable. | Step:3 Position your feet shoulder-width apart and slightly bend your knees. | Step:4 Keep your back straight and core engaged throughout the exercise. | Step:5 Start with your arm fully extended and perpendicular to the floor. | Step:6 Keeping your upper arm stationary, exhale and push the bar down until your arm is fully extended. | Step:7 Pause for a moment, then inhale and slowly return to the starting position. | Step:8 Repeat for the desired number of repetitions, then switch arms.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,3.0,6.0,6.0,8.0,7.0,2.9
KXyoEtA,Dumbbell Seated Inner Biceps Curl,1,dumbbell,biceps,forearms,upper arms,2,https://static.exercisedb.dev/media/KXyoEtA.gif,"Step:1 Sit on a bench with your feet flat on the ground and hold a dumbbell in each hand, palms facing up. | Step:2 Rest your upper arms on your thighs, allowing the dumbbells to hang down. | Step:3 Keeping your upper arms stationary, curl the dumbbells up towards your shoulders by contracting your biceps. | Step:4 Pause for a moment at the top, then slowly lower the dumbbells back down to the starting position. | Step:5 Repeat for the desired number of repetitions.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,9.5,7.0,5.0,3.0,3.0,2.9
OeL23VY,Dumbbell Seated Biceps Curl To Shoulder Press,2,dumbbell,biceps,shoulders,upper arms,2,https://static.exercisedb.dev/media/OeL23VY.gif,"Step:1 Sit on a bench with your back straight and feet flat on the ground. | Step:2 Hold a dumbbell in each hand with your palms facing forward and arms fully extended. | Step:3 Keeping your elbows close to your sides, curl the dumbbells up towards your shoulders. | Step:4 Once your forearms are vertical, rotate your wrists so that your palms are facing forward. | Step:5 Press the dumbbells overhead until your arms are fully extended. | Step:6 Lower the dumbbells back down to the starting position by reversing the movement. | Step:7 Repeat for the desired number of repetitions.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,8.5,8.0,6.0,5.0,3.0,2.9
GNhAeJ0,Dumbbell Hammer Curls (With Arm Blaster),3,dumbbell,biceps,forearms,upper arms,2,https://static.exercisedb.dev/media/GNhAeJ0.gif,"Step:1 Stand up straight with a dumbbell in each hand, palms facing your torso. | Step:2 Keep your elbows close to your torso and rotate the palms of your hands until they are facing forward. | Step:3 This will be your starting position. | Step:4 Now, while holding your upper arm stationary, exhale and curl the weights while contracting your biceps. | Step:5 Continue to raise the weights until your biceps are fully contracted and the dumbbells are at shoulder level. | Step:6 Hold the contracted position for a brief pause as you squeeze your biceps. | Step:7 Then, inhale and slowly begin to lower the dumbbells back to the starting position. | Step:8 Repeat for the recommended amount of repetitions.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,7.5,7.0,7.0,6.0,5.0,2.9
ye84CTU,Lever Preacher Curl V. 2,2,leverage machine,biceps,forearms,upper arms,2,https://static.exercisedb.dev/media/ye84CTU.gif,"Step:1 Adjust the seat height and position yourself on the machine with your upper arms resting on the pad and your chest against the support. | Step:2 Grasp the handles with an underhand grip, slightly wider than shoulder-width apart. | Step:3 Keep your upper arms stationary and exhale as you curl the handles towards your shoulders, contracting your biceps. | Step:4 Pause for a moment at the top of the movement, squeezing your biceps. | Step:5 Inhale as you slowly lower the handles back to the starting position, fully extending your arms. | Step:6 Repeat for the desired number of repetitions.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,7.0,8.0,6.0,5.0,3.0,2.9
iaapw0g,Ez Barbell Seated Triceps Extension,2,ez barbell,triceps,shoulders,upper arms,2,https://static.exercisedb.dev/media/iaapw0g.gif,"Step:1 Sit on a bench with your back straight and feet flat on the ground. | Step:2 Hold the ez barbell with an overhand grip, hands shoulder-width apart. | Step:3 Raise the barbell overhead, fully extending your arms. | Step:4 Keeping your upper arms stationary, lower the barbell behind your head by bending your elbows. | Step:5 Pause for a moment, then raise the barbell back to the starting position by extending your arms. | Step:6 Repeat for the desired number of repetitions.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,7.0,8.0,6.0,5.0,3.0,2.9
bWxq4op,Dumbbell One Arm Reverse Preacher Curl,1,dumbbell,biceps,forearms,upper arms,2,https://static.exercisedb.dev/media/bWxq4op.gif,"Step:1 Sit on a preacher bench with your chest against the pad and your arm extended over the edge of the bench, holding a dumbbell with an underhand grip. | Step:2 Lower the dumbbell slowly until your arm is fully extended. | Step:3 Curl the dumbbell back up towards your shoulder, keeping your upper arm stationary. | Step:4 Squeeze your biceps at the top of the movement, then slowly lower the dumbbell back down to the starting position. | Step:5 Repeat for the desired number of repetitions, then switch arms.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,9.5,7.0,5.0,3.0,3.0,2.9
F1KxjBa,Dumbbell Peacher Hammer Curl,3,dumbbell,biceps,forearms,upper arms,2,https://static.exercisedb.dev/media/F1KxjBa.gif,"Step:1 Stand up straight with a dumbbell in each hand, palms facing your torso. | Step:2 Keep your elbows close to your torso and rotate the palms of your hands until they are facing forward. | Step:3 This will be your starting position. | Step:4 Now, keeping the upper arms stationary, exhale and curl the weights while contracting your biceps. | Step:5 Continue to raise the weights until your biceps are fully contracted and the dumbbells are at shoulder level. | Step:6 Hold the contracted position for a brief pause as you squeeze your biceps. | Step:7 Then, inhale and slowly begin to lower the dumbbells back to the starting position. | Step:8 Repeat for the recommended amount of repetitions.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,7.5,7.0,7.0,6.0,5.0,2.9
uxJcFUU,Cable Lying Triceps Extension V. 2,2,cable,triceps,shoulders,upper arms,2,https://static.exercisedb.dev/media/uxJcFUU.gif,"Step:1 Attach a rope handle to a low pulley cable machine. | Step:2 Lie down on a flat bench facing up, with your head towards the cable machine. | Step:3 Grasp the rope handle with both hands, palms facing each other, and extend your arms straight up over your chest. | Step:4 Keeping your upper arms stationary, slowly lower the rope handle towards your forehead by bending your elbows. | Step:5 Pause for a moment at the bottom, then extend your arms back up to the starting position. | Step:6 Repeat for the desired number of repetitions.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,6.0,8.0,6.0,6.0,4.0,2.9
U3ffHlY,Cable Rope Lying On Floor Tricep Extension,2,cable,triceps,shoulders,upper arms,2,https://static.exercisedb.dev/media/U3ffHlY.gif,"Step:1 Attach a rope to a cable machine and set it to the lowest position. | Step:2 Lie on the floor facing up, with your head towards the cable machine. | Step:3 Hold the rope with both hands, palms facing each other, and extend your arms straight up towards the ceiling. | Step:4 Keep your upper arms stationary and slowly lower the rope towards your forehead, bending your elbows. | Step:5 Pause for a moment, then extend your arms back up to the starting position. | Step:6 Repeat for the desired number of repetitions.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,6.0,8.0,6.0,6.0,4.0,2.9
Gchi5Tr,Cable Alternate Triceps Extension,2,cable,triceps,shoulders,upper arms,2,https://static.exercisedb.dev/media/Gchi5Tr.gif,"Step:1 Stand facing the cable machine with your feet shoulder-width apart. | Step:2 Hold the cable handle with your right hand and bring your arm up so that your upper arm is parallel to the ground and your elbow is bent at a 90-degree angle. | Step:3 Keep your upper arm stationary and extend your forearm backward, fully straightening your arm. | Step:4 Pause for a moment, then slowly return to the starting position. | Step:5 Repeat with your left arm. | Step:6 Continue alternating arms for the desired number of repetitions.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,6.0,8.0,6.0,6.0,4.0,2.9
NN8nSNT,Cable Rope High Pulley Overhead Tricep Extension,2,cable,triceps,shoulders,upper arms,2,https://static.exercisedb.dev/media/NN8nSNT.gif,"Step:1 Attach a rope to a high pulley and adjust the weight accordingly. | Step:2 Stand facing away from the pulley machine with your feet shoulder-width apart. | Step:3 Grasp the rope with both hands, palms facing down, and bring your hands above your head. | Step:4 Keep your upper arms close to your head and perpendicular to the floor. | Step:5 Slowly lower the rope behind your head by bending your elbows. | Step:6 Pause for a moment, then extend your arms back to the starting position. | Step:7 Repeat for the desired number of repetitions.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,6.0,8.0,6.0,6.0,4.0,2.9
lyKCLmK,Dumbbell Seated Revers Grip Concentration Curl,2,dumbbell,biceps,forearms,upper arms,2,https://static.exercisedb.dev/media/lyKCLmK.gif,"Step:1 Sit on a bench with your feet flat on the ground and hold a dumbbell in one hand, palm facing up. | Step:2 Rest your elbow on the inside of your thigh, just above the knee. | Step:3 Keeping your upper arm stationary, exhale and curl the dumbbell towards your shoulder. | Step:4 Pause for a moment at the top, squeezing your biceps. | Step:5 Inhale and slowly lower the dumbbell back to the starting position. | Step:6 Repeat for the desired number of repetitions, then switch arms.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,8.5,8.0,6.0,5.0,3.0,2.9
4dUn2iv,Barbell Standing Close Grip Curl,2,barbell,biceps,forearms,upper arms,2,https://static.exercisedb.dev/media/4dUn2iv.gif,"Step:1 Stand up straight with your feet shoulder-width apart and hold a barbell with an underhand grip, hands close together. | Step:2 Keep your elbows close to your torso and your upper arms stationary throughout the movement. | Step:3 Exhale as you curl the weights while contracting your biceps. Continue to raise the bar until your biceps are fully contracted and the bar is at shoulder level. | Step:4 Hold the contracted position for a brief pause as you squeeze your biceps. | Step:5 Inhale as you slowly begin to bring the barbell back to the starting position. | Step:6 Repeat for the desired number of repetitions.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,6.0,8.0,6.0,6.0,4.0,2.9
gAwDzB3,Cable Triceps Pushdown (V-Bar),4,cable,triceps,forearms,upper arms,2,https://static.exercisedb.dev/media/gAwDzB3.gif,"Step:1 Attach a v-bar attachment to the cable machine at the highest setting. | Step:2 Stand facing the cable machine with your feet shoulder-width apart. | Step:3 Grasp the v-bar with an overhand grip, palms facing down, and your hands shoulder-width apart. | Step:4 Keep your elbows close to your sides and your upper arms stationary throughout the exercise. | Step:5 Engage your triceps and exhale as you push the v-bar down until your arms are fully extended. | Step:6 Pause for a moment at the bottom of the movement, squeezing your triceps. | Step:7 Inhale as you slowly return the v-bar to the starting position, maintaining control. | Step:8 Repeat for the desired number of repetitions.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,3.0,6.0,6.0,8.0,7.0,2.9
17lJ1kr,Lever Lying Leg Curl,2,leverage machine,hamstrings,calves,upper legs,2,https://static.exercisedb.dev/media/17lJ1kr.gif,"Step:1 Adjust the machine to fit your body and select the desired weight. | Step:2 Lie face down on the machine with your legs straight and your heels against the padded lever. | Step:3 Grasp the handles or the sides of the machine for stability. | Step:4 Keeping your upper body stationary, exhale and curl your legs up as far as possible without lifting your hips off the pad. | Step:5 Hold the contracted position for a brief pause as you squeeze your hamstrings. | Step:6 Inhale and slowly lower the lever back to the starting position. | Step:7 Repeat for the desired number of repetitions.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,7.0,8.0,6.0,5.0,3.0,2.9
Ezpnw9d,Band Reverse Wrist Curl,2,band,forearms,forearms,lower arms,2,https://static.exercisedb.dev/media/Ezpnw9d.gif,"Step:1 Sit on a bench or chair with your feet flat on the ground. | Step:2 Hold the band with an overhand grip, palms facing down, and wrap it around your fingers. | Step:3 Rest your forearms on your thighs, with your wrists hanging off the edge. | Step:4 Slowly curl your wrists upward, squeezing your forearms. | Step:5 Pause for a moment at the top, then slowly lower your wrists back down to the starting position. | Step:6 Repeat for the desired number of repetitions.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,8.5,8.0,6.0,5.0,3.0,2.9
HEJ6DIX,Cable Kickback,3,cable,triceps,shoulders,upper arms,2,https://static.exercisedb.dev/media/HEJ6DIX.gif,"Step:1 Stand facing a cable machine with your feet shoulder-width apart. | Step:2 Hold the cable handle with your right hand and step back to create tension in the cable. | Step:3 Bend your knees slightly and hinge forward at the hips, keeping your back straight. | Step:4 Keep your upper arm close to your body and your elbow bent at a 90-degree angle. | Step:5 Extend your forearm backward, straightening your arm fully. | Step:6 Pause for a moment, then slowly return to the starting position. | Step:7 Repeat for the desired number of repetitions, then switch sides.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,5.0,7.0,7.0,7.0,6.0,2.9
OVTZ65k,Ez-Barbell Standing Wide Grip Biceps Curl,1,ez barbell,biceps,forearms,upper arms,2,https://static.exercisedb.dev/media/OVTZ65k.gif,"Step:1 Stand up straight with your feet shoulder-width apart and hold the ez barbell with an underhand grip, hands wider than shoulder-width apart. | Step:2 Keep your elbows close to your torso and your upper arms stationary throughout the movement. | Step:3 Curl the barbell up towards your shoulders by contracting your biceps. | Step:4 Pause for a moment at the top, then slowly lower the barbell back to the starting position. | Step:5 Repeat for the desired number of repetitions.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,8.0,7.0,5.0,3.0,3.0,2.9
ipvgBnC,Barbell Seated Calf Raise,1,barbell,calves,hamstrings,lower legs,2,https://static.exercisedb.dev/media/ipvgBnC.gif,"Step:1 Sit on a bench with your feet flat on the floor and a barbell resting on your thighs. | Step:2 Place the balls of your feet on a raised platform, such as a block or step. | Step:3 Lower your heels as far as possible, feeling a stretch in your calves. | Step:4 Raise your heels as high as possible, contracting your calves. | Step:5 Repeat for the desired number of repetitions.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,7.0,7.0,5.0,4.0,4.0,2.9
kXaIn5A,Dumbbell Zottman Curl,2,dumbbell,biceps,forearms,upper arms,2,https://static.exercisedb.dev/media/kXaIn5A.gif,"Step:1 Stand up straight with a dumbbell in each hand, palms facing your body. | Step:2 Keep your elbows close to your torso and rotate your palms to face forward. | Step:3 Curl the dumbbells up to your shoulders while keeping your upper arms stationary. | Step:4 At the top of the movement, rotate your wrists so that your palms are facing away from your body. | Step:5 Slowly lower the dumbbells back to the starting position, rotating your palms back to facing your body. | Step:6 Repeat for the desired number of repetitions.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,8.5,8.0,6.0,5.0,3.0,2.9
